accuracy,bal_accuracy,macro_f1,weighted_f1
0.9387002129784282,0.6290581444757564,0.7073994374061815,0.9261686461814792
0.9405162738496072,0.6276812335927066,0.706999226391047,0.928381867911958
0.940750461747837,0.6273105482095394,0.7096575014334325,0.9289366565535012
0.9390713787039247,0.6279512551000289,0.7088562006927664,0.9266806698746772
0.9398358033528638,0.6330067624252164,0.7132948573090298,0.9278503974943528
0.9393851021147609,0.6311053280794416,0.7097135282302665,0.9269848305007704
0.9388857958411764,0.6268425038473848,0.7063165097451393,0.9262876449271453
0.9394823121857243,0.6310140948481155,0.7098470084730664,0.9272760617470398
0.9401627826824677,0.6316389285179735,0.7112551565479327,0.9280170088429226
0.9389476567954258,0.6277356061497192,0.7072308128035251,0.9262938359354314
0.9399595252613625,0.6262362726267753,0.70577538027195,0.9277220964639743
0.9394602189877781,0.630041028506951,0.709794323617519,0.9271112806366215
0.9392392870083158,0.63273700142155,0.7110983636602404,0.926768308855891
0.9393806834751717,0.6338166475061647,0.7106851062178386,0.9269479174456646
0.9386692825013035,0.6309651679143872,0.7106673872366709,0.9261301153995359
0.9393099852417438,0.6311233789359961,0.7103674524520728,0.9269161590929326
0.9385897469886971,0.625950253889332,0.7074428091903463,0.9260710135144646
0.9398269660736852,0.6301486613184328,0.7106470741762246,0.9276999640445951
0.93985789655081,0.6342365197054739,0.7139731195113818,0.9278437942171686
0.9400258048552012,0.6307760324089459,0.708225863597694,0.9278171062112472
0.9392260310895482,0.6315643387210544,0.7109029558346204,0.9267634410263129
0.9393674275564039,0.6323346802433336,0.7103681458004244,0.9269675452611402
0.9394381257898319,0.6308383199453068,0.7098028330823994,0.9271620708376708
0.9392083565311912,0.6240372801656697,0.7031831883443431,0.9267092517561628
0.9395927781754554,0.6355108723443516,0.7131737991273629,0.9272608580527394
0.9395618476983306,0.6266093561620141,0.7062008142050539,0.9273594272543962
0.9395044053836705,0.6322816347508328,0.7114576385627877,0.9273602639986349
0.9398711524695776,0.637444334866701,0.715971567651522,0.9278307968143031
0.9387355620951422,0.6250720780860572,0.7055878944849857,0.9260619551416625
0.9385323046740369,0.630387819751202,0.7088273087739415,0.925841974923865
0.9387223061763744,0.6289735817630887,0.7096350055187574,0.9262346253862137
0.939530917221206,0.6265352756013153,0.7057282797452783,0.9270494320039921
0.9394911494649028,0.6273291306128161,0.706980909965768,0.9270468573876302
0.9404676688141255,0.6295447584333609,0.7082766693747689,0.9284054734141962
0.9392216124499589,0.6270673425632715,0.7089681721080987,0.9268976760479178
0.9401362708449322,0.6330604464998982,0.7132932883156079,0.9280061346399127
0.9397739423986143,0.6326905561272097,0.7115131095797681,0.9275033020194596
0.9402025504387709,0.6313393371110486,0.7108479592243783,0.9280032488467014
0.9395176613024382,0.6343449487593158,0.7135428630224637,0.9271649069133654
0.9394292885106533,0.6277909951992556,0.7072445727171514,0.9269917864887294
